Site,SiteTreatment,Treatment,Species,TAG,IndTag,SpruceDensity,AspenDensity,BirchDensity,WillowDensity,TotalDensity,Decid:conif,Height2013,Height2014,AnnHGr2014,Height2015,FinalHeightGr,AnnHGr,PosFinalHeightGr,PropHGr,PropHGr20142015,Basal2013,Basal2014,Basal2015,FinalBasalGr,PropBasalGr,DBH2013,DBH2014,DBH2015,CrownDepth2013,CrownDepth2014,CrownDepth2015,CrownWidth2013,CrownWidth2014,CrownWidth2015,CrownPerp2013,CrownPerp2014,CrownPerp2015,CrownWmean2014,CrownWmean2015,PropCrownWidthChange,PropCrownDepthChange,CrownRatio2014,CrownRatio2015,ChangeInCrownRatio,Winter2014Herb,Health2013,Health2014,Health2015,PastHerbivory2013,Alive2013,Alive2014,Alive2015,LeafLength2013,LeafLength2014,LeafLength2015,PropLeafChange,Winter2015Herb,LeafLengthAdjusted2015,AdjPropLeafChange,Height2017,Basal2017,DBH2017,CrownDepth2017,CrownWidth2017,CrownPerp2017,CrownWMean2017,Health,Alive2017,Notes,Browsed2017,FinalPropHeightChange,FinalPropBasalChange,FinalPropCrownD,FinalPropCrownW
BF86,BF86E,Exclosure,birch,PB12,BF86EPB12,9.5,15.55,15,4.1,44.15,3.215789474,127,171,44,185,58,29,105.1,45.66929134,8.187134503,11,13,14,3,27.27272727,na,4,5,na,135,137,na,52,45,na,32,43,42,44,4.761904762,1.481481481,3.214285714,3.113636364,-0.10064935,0,na,1,2,1,1,1,1,na,49.6,55.1,11.08870968,0,55.1,11.08870968,198,16.1,7,117,35,35,35,4,1,,0,35.85858586,31.67701863,-15.38461538,-20
BF86,BF86E,Exclosure,birch,PB13,BF86EPB13,9.5,15.55,15,4.1,44.15,3.215789474,220,318,98,343,123,61.5,170.1,55.90909091,7.86163522,36,44,50,14,38.88888889,11,14,16,na,273,297,na,120,110,na,120,109,120,109.5,-8.75,8.791208791,2.275,2.712328767,0.437328767,0,na,2,1,1,1,1,1,na,39.6,43.1,8.838383838,0,43.1,8.838383838,440,55.5,23.3,348,170,90,130,4,1,,0,50,35.13513514,21.55172414,7.692307692
BF86,BF86E,Exclosure,birch,PB16,BF86EPB16,9.5,15.55,15,4.1,44.15,3.215789474,190,258,68,251,61,30.5,108.1,32.10526316,-2.713178295,21,23,31,10,47.61904762,7,10,8,na,230,225,na,58,82,na,69,72,63.5,77,21.25984252,-2.173913043,3.622047244,2.922077922,-0.699969322,0,na,2,2,1,1,1,1,na,44.4,35.4,-20.27027027,0,35.4,-20.27027027,257,30.4,9.4,209,116,78,97,4,1,,0,26.07003891,30.92105263,-10.04784689,34.53608247
BF86,BF86E,Exclosure,birch,PB19,BF86EPB19,9.5,15.55,15,4.1,44.15,3.215789474,120,140,20,140,20,10,67.1,16.66666667,0,9,11,14,5,55.55555556,na,na,1,na,106,103,na,48,46,na,34,34,41,40,-2.43902439,-2.830188679,2.585365854,2.575,-0.010365854,0,na,1,3,1,1,1,1,na,40.6,30.2,-25.61576355,0,30.2,-25.61576355,138,14.9,na,78,40,35,37.5,4,1,,0,13.04347826,39.59731544,-35.8974359,-9.333333333
BF86,BF86E,Exclosure,birch,PB2,BF86EPB2,9.5,15.55,15,4.1,44.15,3.215789474,205,237,32,241,36,18,83.1,17.56097561,1.687763713,19,23,24,5,26.31578947,6,8,9,na,164,152,na,82,63,na,75,62,78.5,62.5,-20.38216561,-7.317073171,2.089171975,2.432,0.342828025,0,na,2,2,1,1,1,1,na,42.9,41.2,-3.962703963,0,41.2,-3.962703963,271,26.2,11.5,154,52,53,52.5,4,1,,0,24.35424354,27.48091603,-6.493506494,-49.52380952
BF86,BF86E,Exclosure,birch,PB6,BF86EPB6,9.5,15.55,15,4.1,44.15,3.215789474,251,316,65,371,120,60,167.1,47.80876494,17.40506329,27,38,59,32,118.5185185,14,28,29,na,250,255,na,110,180,na,100,69,105,124.5,18.57142857,2,2.380952381,2.048192771,-0.33275961,0,na,1,1,1,1,1,1,na,53.6,62.7,16.97761194,0,62.7,16.97761194,440,67.8,36.4,313,175,150,162.5,4,1,,0,42.95454545,60.17699115,20.12779553,35.38461538
BF86,BF86E,Exclosure,birch,PB7,BF86EPB7,9.5,15.55,15,4.1,44.15,3.215789474,104,136,32,142,38,19,85.1,36.53846154,4.411764706,8,14,15,7,87.5,na,na,2,na,105,83,na,65,42,na,38,29,51.5,35.5,-31.06796117,-20.95238095,2.038834951,2.338028169,0.299193218,0,na,1,1,1,1,1,1,na,55.7,59,5.92459605,0,59,5.92459605,163,13.3,3,93,34,20,27,3,1,,0,36.19631902,39.84962406,-12.90322581,-90.74074074
BF86,BF86E,Exclosure,birch,PB8,BF86EPB8,9.5,15.55,15,4.1,44.15,3.215789474,180,197,17,197,17,8.5,64.1,9.444444444,0,23,32,28,5,21.73913043,6,7,8,na,167,144,na,85,74,na,74,72,79.5,73,-8.176100629,-13.77245509,2.100628931,1.97260274,-0.128026191,0,na,1,2,1,1,1,1,na,43.2,35.6,-17.59259259,0,35.6,-17.59259259,243,27.9,9.6,210,70,100,85,4,1,,0,25.92592593,17.56272401,20.47619048,6.470588235
BF86,BF86E,Exclosure,birch,PB9,BF86EPB9,9.5,15.55,15,4.1,44.15,3.215789474,102,125,23,125,23,11.5,70.1,22.54901961,0,11,14,15,4,36.36363636,na,na,na,na,69,65,na,8,55,na,62,23,35,39,11.42857143,-5.797101449,1.971428571,1.666666667,-0.304761904,0,na,1,1,1,1,1,1,na,42.9,37.7,-12.12121212,0,37.7,-12.12121212,131,7.7,na,69,38,30,34,3,1,,0,22.13740458,-42.85714286,0,-2.941176471
BF72,BF72C,Control,spruce,BS1,BF72CBS1,2.7,5.9,5.75,3.6,17.95,4.314814815,33,39,6,43,10,5,57.1,30.3030303,10.25641026,4,5,6,2,50,na,na,na,na,29,33,na,19,21,na,14,19,16.5,20,21.21212121,13.79310345,1.757575758,1.65,-0.107575758,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,62,7.3,na,51,29,19,24,4,1,,0,46.77419355,45.20547945,43.1372549,31.25
BF72,BF72C,Control,spruce,BS10,BF72CBS10,2.7,5.9,5.75,3.6,17.95,4.314814815,15,22,7,26,11,5.5,58.1,73.33333333,18.18181818,2,4,5,3,150,na,na,na,na,17,20,na,14,15,na,10,13,12,14,16.66666667,17.64705882,1.416666667,1.428571429,0.011904762,0,na,0,2,0,1,1,1,na,na,na,na,0,na,na,42,5.2,na,31,24,18,21,4,1,,0,64.28571429,61.53846154,45.16129032,42.85714286
BF72,BF72C,Control,spruce,BS11,BF72CBS11,2.7,5.9,5.75,3.6,17.95,4.314814815,9,15,6,14,5,2.5,52.1,55.55555556,-6.666666667,2,4,3,1,50,na,na,na,na,12,12,na,6,9,na,4,7,5,8,60,0,2.4,1.5,-0.9,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,27,4.2,na,22,13,6,9.5,4,1,,0,66.66666667,52.38095238,45.45454545,47.36842105
BF72,BF72C,Control,spruce,BS12,BF72CBS12,2.7,5.9,5.75,3.6,17.95,4.314814815,14,28,14,39,25,12.5,72.1,178.5714286,39.28571429,2,4,5,3,150,na,na,na,na,21,33,na,13,17,na,10,14,11.5,15.5,34.7826087,57.14285714,1.826086957,2.129032258,0.302945301,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,54,5.4,na,65,27,21,24,4,1,,0,74.07407407,62.96296296,67.69230769,52.08333333
BF72,BF72C,Control,spruce,BS13,BF72CBS13,2.7,5.9,5.75,3.6,17.95,4.314814815,27,43,16,53,26,13,73.1,96.2962963,23.25581395,4,7,7,3,75,na,na,na,na,37,47,na,23,29,na,20,24,21.5,26.5,23.25581395,27.02702703,1.720930233,1.773584906,0.052654673,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,78,8.9,na,68,49,31,40,4,1,,0,65.38461538,55.05617978,45.58823529,46.25
BF72,BF72C,Control,spruce,BS14,BF72CBS14,2.7,5.9,5.75,3.6,17.95,4.314814815,11,23,12,28,17,8.5,64.1,154.5454545,21.73913043,2,5,7,5,250,na,na,na,na,18,25,na,15,16,na,9,12,12,14,16.66666667,38.88888889,1.5,1.785714286,0.285714286,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,28,4.2,na,18,14,6,10,3,1,,0,60.71428571,52.38095238,0,-20
BF72,BF72C,Control,spruce,BS15,BF72CBS15,2.7,5.9,5.75,3.6,17.95,4.314814815,28,41,13,45,17,8.5,64.1,60.71428571,9.756097561,4,5,7,3,75,na,na,na,na,30,38,na,23,29,na,16,22,19.5,25.5,30.76923077,26.66666667,1.538461538,1.490196078,-0.04826546,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,67,8.7,na,57,39,35,37,4,1,,0,58.20895522,54.02298851,47.36842105,47.2972973
BF72,BF72C,Control,spruce,BS16,BF72CBS16,2.7,5.9,5.75,3.6,17.95,4.314814815,22,31,9,36,14,7,61.1,63.63636364,16.12903226,4,6,8,4,100,na,na,na,na,25,33,na,18,20,na,12,18,15,19,26.66666667,32,1.666666667,1.736842105,0.070175438,0,na,0,2,0,1,1,1,na,na,na,na,0,na,na,29,9.2,na,17,19,11,15,3,1,,0,24.13793103,56.52173913,-47.05882353,0
BF72,BF72C,Control,spruce,BS17,BF72CBS17,2.7,5.9,5.75,3.6,17.95,4.314814815,19,31,12,34,15,7.5,62.1,78.94736842,9.677419355,2,4,5,3,150,na,na,na,na,23,28,na,14,18,na,15,16,14.5,17,17.24137931,21.73913043,1.586206897,1.647058824,0.060851927,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,53,7.7,na,47,33,24,28.5,4,1,,0,64.1509434,74.02597403,51.06382979,49.12280702
BF72,BF72C,Control,spruce,BS18,BF72CBS18,2.7,5.9,5.75,3.6,17.95,4.314814815,8,17,9,16,8,4,55.1,100,-5.882352941,1,4,3,2,200,na,na,na,na,15,10,na,8,9,na,4,7,6,8,33.33333333,-33.33333333,2.5,1.25,-1.25,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,19,3.6,na,14,13,6,9.5,4,1,,0,57.89473684,72.22222222,-7.142857143,36.84210526
BF72,BF72C,Control,spruce,BS19,BF72CBS19,2.7,5.9,5.75,3.6,17.95,4.314814815,9,19,10,21,12,6,59.1,133.3333333,10.52631579,1,3,3,2,200,na,na,na,na,12,11,na,8,9,na,4,6,6,7.5,25,-8.333333333,2,1.466666667,-0.533333333,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,24,3.9,na,18,15,10,12.5,4,1,,0,62.5,74.35897436,33.33333333,52
BF72,BF72C,Control,spruce,BS2,BF72CBS2,2.7,5.9,5.75,3.6,17.95,4.314814815,12,20,8,18,6,3,53.1,50,-10,2,3,3,1,50,na,na,na,na,14,15,na,8,7,na,3,5,5.5,6,9.090909091,7.142857143,2.545454545,2.5,-0.045454545,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,24,3.3,na,19,13,4,8.5,4,1,,0,50,39.39393939,26.31578947,35.29411765
BF72,BF72C,Control,spruce,BS20,BF72CBS20,2.7,5.9,5.75,3.6,17.95,4.314814815,7,15,8,14,7,3.5,54.1,100,-6.666666667,1,1,2,1,100,na,na,na,na,8,9,na,5,6,na,4,4,4.5,5,11.11111111,12.5,1.777777778,1.8,0.022222222,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,16,3.4,na,10,12,8,10,4,1,,0,56.25,70.58823529,20,55
BF72,BF72C,Control,spruce,BS3,BF72CBS3,2.7,5.9,5.75,3.6,17.95,4.314814815,17,25,8,31,14,7,61.1,82.35294118,24,3,3,3,0,0,na,na,na,na,18,24,na,13,15,na,10,12,11.5,13.5,17.39130435,33.33333333,1.565217391,1.777777778,0.212560387,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,40,5.2,na,32,21,17,19,4,1,,0,57.5,42.30769231,43.75,39.47368421
BF72,BF72C,Control,spruce,BS4,BF72CBS4,2.7,5.9,5.75,3.6,17.95,4.314814815,21,27,6,34,13,6.5,60.1,61.9047619,25.92592593,2,4,5,3,150,na,na,na,na,22,27,na,16,19,na,12,16,14,17.5,25,22.72727273,1.571428571,1.542857143,-0.028571428,0,na,0,1,0,1,1,1,na,na,na,na,0,na,na,49,7.1,na,42,30,17,23.5,4,1,,0,57.14285714,71.83098592,47.61904762,40.42553191
BF72,BF72C,Control,spruce,BS5,BF72CBS5,2.7,5.9,5.75,3.6,17.95,4.314814815,7,15,8,13,6,3,53.1,85.71428571,-13.33333333,1,1,2,1,100,na,na,na,na,11,9,na,4,3,na,3,3,3.5,3,-14.28571429,-18.18181818,3.142857143,3,-0.142857143,0,na,0,1,0,1,1,1,na,na,na,na,0,na,na,18,4.5,na,11,7,5,6,4,1,,0,61.11111111,77.77777778,0,41.66666667
BF72,BF72C,Control,spruce,BS6,BF72CBS6,2.7,5.9,5.75,3.6,17.95,4.314814815,10,18,8,22,12,6,59.1,120,22.22222222,2,3,5,3,150,na,na,na,na,12,16,na,10,12,na,6,9,8,10.5,31.25,33.33333333,1.5,1.523809524,0.023809524,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,42,6,na,34,24,15,19.5,4,1,,0,76.19047619,66.66666667,64.70588235,58.97435897
BF72,BF72C,Control,spruce,BS7,BF72CBS7,2.7,5.9,5.75,3.6,17.95,4.314814815,12,18,6,19,7,3.5,54.1,58.33333333,5.555555556,2,3,3,1,50,na,na,na,na,13,13,na,8,11,na,3,7,5.5,9,63.63636364,0,2.363636364,1.444444444,-0.91919192,0,na,0,1,0,1,1,1,na,na,na,na,0,na,na,25,2.8,na,18,17,6,11.5,4,1,,0,52,28.57142857,27.77777778,52.17391304
BF72,BF72C,Control,spruce,BS8,BF72CBS8,2.7,5.9,5.75,3.6,17.95,4.314814815,12,20,8,21,9,4.5,56.1,75,5,2,4,4,2,100,na,na,na,na,16,15,na,12,12,na,4,4,8,8,0,-6.25,2,1.875,-0.125,0,na,2,2,0,1,1,1,na,na,na,na,0,na,na,31,5.4,na,22,21,13,17,4,1,,0,61.29032258,62.96296296,27.27272727,52.94117647
BF72,BF72C,Control,spruce,BS9,BF72CBS9,2.7,5.9,5.75,3.6,17.95,4.314814815,11,21,10,26,15,7.5,62.1,136.3636364,23.80952381,1,4,4,3,300,na,na,na,na,18,18,na,9,11,na,7,8,8,9.5,18.75,0,2.25,1.894736842,-0.355263158,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,39,4.5,na,29,18,12,15,4,1,,0,71.79487179,77.77777778,37.93103448,46.66666667
BF76,BF76C,Control,spruce,BS1,BF76CBS1,3.85,7.5,4.45,0.95,16.75,3.103896104,16,22,6,23,7,3.5,54.1,43.75,4.545454545,2,4,4,2,100,na,na,na,na,18,20,na,14,14,na,9,13,11.5,13.5,17.39130435,11.11111111,1.565217391,1.481481481,-0.08373591,0,na,1,0,0,1,1,1,na,na,na,na,0,na,na,35,6.2,na,34,14,12,13,4,1,,0,54.28571429,67.74193548,47.05882353,11.53846154
BF76,BF76C,Control,spruce,BS10,BF76CBS10,3.85,7.5,4.45,0.95,16.75,3.103896104,26,37,11,42,16,8,63.1,61.53846154,13.51351351,3,6,7,4,133.3333333,na,na,na,na,29,38,na,18,23,na,15,21,16.5,22,33.33333333,31.03448276,1.757575758,1.727272727,-0.030303031,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,55,8.3,na,45,30,24,27,4,1,,0,52.72727273,63.85542169,35.55555556,38.88888889
BF76,BF76C,Control,spruce,BS11,BF76CBS11,3.85,7.5,4.45,0.95,16.75,3.103896104,14,24,10,31,17,8.5,64.1,121.4285714,29.16666667,3,3,5,2,66.66666667,na,na,na,na,21,24,na,12,16,na,9,11,10.5,13.5,28.57142857,14.28571429,2,1.777777778,-0.222222222,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,55,7.3,na,43,26,20,23,4,1,,0,74.54545455,58.90410959,51.1627907,54.34782609
BF76,BF76C,Control,spruce,BS12,BF76CBS12,3.85,7.5,4.45,0.95,16.75,3.103896104,55,68,13,73,18,9,65.1,32.72727273,7.352941176,9,13,12,3,33.33333333,na,na,na,na,59,67,na,42,42,na,27,31,34.5,36.5,5.797101449,13.55932203,1.710144928,1.835616438,0.12547151,0,na,1,0,0,1,1,1,na,na,na,na,0,na,na,106,16.4,na,93,64,44,54,4,1,,0,48.11320755,45.12195122,36.55913978,36.11111111
BF76,BF76C,Control,spruce,BS13,BF76CBS13,3.85,7.5,4.45,0.95,16.75,3.103896104,16,22,6,24,8,4,55.1,50,9.090909091,3,3,4,1,33.33333333,na,na,na,na,16,18,na,12,10,na,9,8,10.5,9,-14.28571429,12.5,1.523809524,2,0.476190476,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,35,6.3,na,29,18,12,15,4,1,,0,54.28571429,52.38095238,44.82758621,30
BF76,BF76C,Control,spruce,BS14,BF76CBS14,3.85,7.5,4.45,0.95,16.75,3.103896104,34,43,9,54,20,10,67.1,58.82352941,25.58139535,4,6,7,3,75,na,na,na,na,37,48,na,28,33,na,25,29,26.5,31,16.98113208,29.72972973,1.396226415,1.548387097,0.152160682,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,49,10,na,46,53,21,37,4,1,,0,30.6122449,60,19.56521739,28.37837838
BF76,BF76C,Control,spruce,BS15,BF76CBS15,3.85,7.5,4.45,0.95,16.75,3.103896104,20,29,9,36,16,8,63.1,80,24.13793103,2,4,4,2,100,na,na,na,na,23,28,na,18,20,na,8,9,13,14.5,11.53846154,21.73913043,1.769230769,1.931034483,0.161803714,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,47,7.5,na,42,19,14,16.5,3,1,,0,57.44680851,73.33333333,45.23809524,21.21212121
BF76,BF76C,Control,spruce,BS16,BF76CBS16,3.85,7.5,4.45,0.95,16.75,3.103896104,10,13,3,19,9,4.5,56.1,90,46.15384615,1,3,3,2,200,na,na,na,na,9,13,na,8,12,na,6,11,7,11.5,64.28571429,44.44444444,1.285714286,1.130434783,-0.155279503,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,30,6.3,na,27,22,15,18.5,4,1,,0,66.66666667,84.12698413,66.66666667,62.16216216
BF76,BF76C,Control,spruce,BS17,BF76CBS17,3.85,7.5,4.45,0.95,16.75,3.103896104,69,82,13,93,24,12,71.1,34.7826087,13.41463415,7,10,12,5,71.42857143,na,na,na,na,76,84,na,44,47,na,37,32,40.5,39.5,-2.469135802,10.52631579,1.87654321,2.126582278,0.250039068,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,96,16.6,na,86,58,31,44.5,3,1,,0,28.125,57.8313253,11.62790698,8.988764045
BF76,BF76C,Control,spruce,BS18,BF76CBS18,3.85,7.5,4.45,0.95,16.75,3.103896104,8,9,1,11,3,1.5,50.1,37.5,22.22222222,1,1,2,1,100,na,na,na,na,7,8,na,2.5,4,na,1,2,1.75,3,71.42857143,14.28571429,4,2.666666667,-1.333333333,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,15,1.7,na,10,5,2,3.5,3,1,,0,46.66666667,41.17647059,30,50
BF76,BF76C,Control,spruce,BS19,BF76CBS19,3.85,7.5,4.45,0.95,16.75,3.103896104,17,20,3,22,5,2.5,52.1,29.41176471,10,3,2,3,0,0,na,na,na,na,16,16,na,8,12,na,5,7,6.5,9.5,46.15384615,0,2.461538462,1.684210526,-0.777327936,0,na,2,2,0,1,1,1,na,na,na,na,0,na,na,23,3,na,19,11,8,9.5,3,1,,0,26.08695652,0,15.78947368,31.57894737
BF76,BF76C,Control,spruce,BS2,BF76CBS2,3.85,7.5,4.45,0.95,16.75,3.103896104,29,44,15,56,27,13.5,74.1,93.10344828,27.27272727,4,6,7,3,75,na,na,na,na,40,44,na,27,29,na,20,26,23.5,27.5,17.0212766,10,1.70212766,1.6,-0.10212766,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,65,9.5,na,62,39,24,31.5,4,1,,0,55.38461538,57.89473684,35.48387097,25.3968254
BF76,BF76C,Control,spruce,BS20,BF76CBS20,3.85,7.5,4.45,0.95,16.75,3.103896104,16,22,6,25,9,4.5,56.1,56.25,13.63636364,3,4,5,2,66.66666667,na,na,na,na,19,19,na,19,18,na,12,16,15.5,17,9.677419355,0,1.225806452,1.117647059,-0.108159393,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,28,4.3,na,23,24,18,21,4,1,,0,42.85714286,30.23255814,17.39130435,26.19047619
BF76,BF76C,Control,spruce,BS3,BF76CBS3,3.85,7.5,4.45,0.95,16.75,3.103896104,16,23,7,35,19,9.5,66.1,118.75,52.17391304,3,4,5,2,66.66666667,na,na,na,na,20,29,na,13,24,na,12,18,12.5,21,68,45,1.6,1.380952381,-0.219047619,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,29,3,na,23,25,16,20.5,4,1,,0,44.82758621,0,13.04347826,39.02439024
BF76,BF76C,Control,spruce,BS4,BF76CBS4,3.85,7.5,4.45,0.95,16.75,3.103896104,15,22,7,23,8,4,55.1,53.33333333,4.545454545,4,2,2,-2,-50,na,na,na,na,18,13,na,8,8,na,7,7,7.5,7.5,0,-27.77777778,2.4,1.733333333,-0.666666667,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,29,2.6,na,12,10,6,8,4,1,,0,48.27586207,-53.84615385,-50,6.25
BF76,BF76C,Control,spruce,BS5,BF76CBS5,3.85,7.5,4.45,0.95,16.75,3.103896104,53,70,17,76,23,11.5,70.1,43.39622642,8.571428571,6,11,14,8,133.3333333,na,na,na,na,67,71,na,49,52,na,35,38,42,45,7.142857143,5.970149254,1.595238095,1.577777778,-0.017460317,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,91,12.9,na,83,74,50,62,4,1,,0,41.75824176,53.48837209,19.27710843,32.25806452
BF76,BF76C,Control,spruce,BS6,BF76CBS6,3.85,7.5,4.45,0.95,16.75,3.103896104,22,29,7,35,13,6.5,60.1,59.09090909,20.68965517,2,6,7,5,250,na,na,na,na,25,30,na,15,21,na,12,15,13.5,18,33.33333333,20,1.851851852,1.666666667,-0.185185185,0,na,1,0,0,1,1,1,na,na,na,na,0,na,na,45,7.6,na,37,27,17,22,4,1,,0,51.11111111,73.68421053,32.43243243,38.63636364
BF76,BF76C,Control,spruce,BS7,BF76CBS7,3.85,7.5,4.45,0.95,16.75,3.103896104,7,14,7,16,9,4.5,56.1,128.5714286,14.28571429,1,1,2,1,100,na,na,na,na,11,12,na,4,4,na,3,3,3.5,3.5,0,9.090909091,3.142857143,3.428571429,0.285714286,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,21,3.2,na,16,9,7,8,4,1,,0,66.66666667,68.75,31.25,56.25
BF76,BF76C,Control,spruce,BS8,BF76CBS8,3.85,7.5,4.45,0.95,16.75,3.103896104,25,35,10,44,19,9.5,66.1,76,25.71428571,3,6,7,4,133.3333333,na,na,na,na,33,40,na,23,27,na,19,25,21,26,23.80952381,21.21212121,1.571428571,1.538461538,-0.032967033,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,56,8.7,na,52,34,21,27.5,4,1,,0,55.35714286,65.51724138,36.53846154,23.63636364
BF76,BF76C,Control,spruce,BS9,BF76CBS9,3.85,7.5,4.45,0.95,16.75,3.103896104,20,29,9,34,14,7,61.1,70,17.24137931,3,5,6,3,100,na,na,na,na,25,27,na,17,22,na,15,21,16,21.5,34.375,8,1.5625,1.255813953,-0.306686047,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,43,6.8,na,36,33,24,28.5,4,1,,0,53.48837209,55.88235294,30.55555556,43.85964912
BF79,BF79C,Control,spruce,BS1,BF79CBS1,2.65,15.9,15.75,1.4,35.7,11.94339623,28,36,8,36,8,4,55.1,28.57142857,0,3,4,4,1,33.33333333,na,na,na,na,25,26,na,18,17,na,10,15,14,16,14.28571429,4,1.785714286,1.625,-0.160714286,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,50,6.1,na,40,26,9,17.5,4,1,,0,44,50.81967213,37.5,20
BF79,BF79C,Control,spruce,BS10,BF79CBS10,2.65,15.9,15.75,1.4,35.7,11.94339623,7,10,3,12,5,2.5,52.1,71.42857143,20,1,2,4,3,300,na,na,na,na,8,9,na,6,5,na,4,4,5,4.5,-10,12.5,1.6,2,0.4,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,21,3.2,na,15,8,5,6.5,4,1,,0,66.66666667,68.75,46.66666667,23.07692308
BF79,BF79C,Control,spruce,BS11,BF79CBS11,2.65,15.9,15.75,1.4,35.7,11.94339623,11,18,7,18,7,3.5,54.1,63.63636364,0,2,4,4,2,100,na,na,na,na,12,15,na,7,11,na,5,6,6,8.5,41.66666667,25,2,1.764705882,-0.235294118,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,33,4.4,na,26,16,8,12,4,1,,0,66.66666667,54.54545455,53.84615385,50
BF79,BF79C,Control,spruce,BS12,BF79CBS12,2.65,15.9,15.75,1.4,35.7,11.94339623,24,38,14,38,14,7,61.1,58.33333333,0,4,6,7,3,75,na,na,na,na,29,32,na,14,10,na,13,9,13.5,9.5,-29.62962963,10.34482759,2.148148148,3.368421053,1.220272905,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,45,6.9,na,39,17,9,13,4,1,,0,46.66666667,42.02898551,25.64102564,-3.846153846
BF79,BF79C,Control,spruce,BS14,BF79CBS14,2.65,15.9,15.75,1.4,35.7,11.94339623,23,35,12,38,15,7.5,62.1,65.2173913,8.571428571,4,7,8,4,100,na,na,na,na,29,32,na,20,31,na,17,19,18.5,25,35.13513514,10.34482759,1.567567568,1.28,-0.287567568,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,44,7.9,na,37,28,11,19.5,4,1,,0,47.72727273,49.36708861,21.62162162,5.128205128
BF79,BF79C,Control,spruce,BS15,BF79CBS15,2.65,15.9,15.75,1.4,35.7,11.94339623,32,39,7,43,11,5.5,58.1,34.375,10.25641026,3,1,6,3,100,na,na,na,na,30,39,na,20,21,na,19,18,19.5,19.5,0,30,1.538461538,2,0.461538462,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,60,7.7,na,53,29,19,24,4,1,,0,46.66666667,61.03896104,43.39622642,18.75
BF79,BF79C,Control,spruce,BS16,BF79CBS16,2.65,15.9,15.75,1.4,35.7,11.94339623,9,19,10,22,13,6.5,60.1,144.4444444,15.78947368,1,4,3,2,200,na,na,na,na,17,16,na,9,8,na,5,7,7,7.5,7.142857143,-5.882352941,2.428571429,2.133333333,-0.295238096,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,32,5.8,na,23,18,10,14,4,1,,0,71.875,82.75862069,26.08695652,50
BF79,BF79C,Control,spruce,BS17,BF79CBS17,2.65,15.9,15.75,1.4,35.7,11.94339623,27,46,19,51,24,12,71.1,88.88888889,10.86956522,3,5,6,3,100,na,na,na,na,35,43,na,24,25,na,14,19,19,22,15.78947368,22.85714286,1.842105263,1.954545455,0.112440192,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,67,7.7,na,50,24,19,21.5,3,1,,0,59.70149254,61.03896104,30,11.62790698
BF79,BF79C,Control,spruce,BS18,BF79CBS18,2.65,15.9,15.75,1.4,35.7,11.94339623,43,55,12,57,14,7,61.1,32.55813953,3.636363636,4,10,10,6,150,na,na,na,na,46,49,na,29,31,na,23,26,26,28.5,9.615384615,6.52173913,1.769230769,1.719298246,-0.049932523,0,na,0,0,0,1,1,1,na,na,na,na,0,na,na,75,8.4,na,66,40,30,35,3,1,,0,42.66666667,52.38095238,30.3030303,25.71428571
