burn,site,blk,spp,diam06,ht_new_06,diam08,ht_new_08,diam11,ht_tot_11,har11,diam13,ht13,diam15,ht15,biomass06,biomass08,biomass11,biomass13,biomass15
BF,78,6,BS,1.7,1.5,3.9,0.9,5.3,49.2,1,NA,NA,NA,NA,-0.285027187,0.622866076,1.084924501,NA,NA
BF,78,6,LP,2,3.4,4.6,6.2,10.4,79.9,1,NA,NA,NA,NA,-0.276149819,0.629642004,1.672000394,NA,NA
BF,78,6,PB,3.9,0.1,7.6,2.3,6.8,63.4,1,NA,NA,NA,NA,0.221845931,1.027272775,0.868509817,NA,NA
BF,78,6,TA,5.2,2.1,6.8,3.5,7.2,52.7,1,NA,NA,NA,NA,0.569143134,0.892998325,0.945692433,NA,NA
BF,78,6,WS,2.3,1.1,4.2,2.2,3.4,35.2,1,NA,NA,NA,NA,0.063426749,0.677507891,0.73474607,NA,NA
BF,78,7,BS,1.3,0,3.9,1.6,NA,NA,0,NA,NA,NA,NA,-0.578343937,0.622866076,NA,NA,NA
BF,78,7,LP,1.5,0,2.5,0.6,NA,NA,0,NA,NA,NA,NA,-0.589005161,-0.033480362,NA,NA,NA
BF,78,7,PB,2.2,1,3.5,3.2,NA,NA,0,NA,NA,NA,NA,-0.469313977,0.091207706,NA,NA,NA
BF,78,7,TA,2.7,2.8,5.2,9.2,9.4,71.4,1,NA,NA,NA,NA,-0.22208089,0.569143134,1.291580889,NA,NA
BF,78,7,WS,1.9,2.3,5.6,1.9,4.2,33,0,NA,NA,NA,NA,-0.131405882,0.970877788,0.838927464,NA,NA
BF,78,8,BS,0.5,0.5,2.2,1,5.6,32.7,0,6,35,NA,NA,-1.623089138,-0.00311981,0.99304052,1.068337515,NA
BF,78,8,LP,1.9,2.1,4.8,3,12.9,66,0,19,81,20.6,99,-0.33193147,0.675925745,1.797587955,2.16766532,2.281655522
BF,78,8,PB,2.9,0.4,5.9,3,3.1,29.2,0,NA,NA,NA,NA,-0.135813789,0.721608171,0.030432697,NA,NA
BF,78,8,TA,3.5,3.1,4.6,2.4,NA,NA,0,NA,NA,NA,NA,0.091207706,0.421134455,NA,NA,NA
BF,78,8,WS,1.3,0.8,2.7,1.3,3.7,17.4,0,4,13,4.1,15,-0.518398475,0.226939568,0.456415792,0.376673802,0.460744375
BF,78,9,BS,1,3,4.6,13.5,8.5,50.9,0,11,55,NA,NA,-0.86521,0.803362372,1.453166456,1.671536759,NA
BF,78,9,LP,2,3.6,5.5,13.6,12.8,77.3,0,17,86,21.9,122,-0.276149819,0.82397,1.832898126,2.091806267,2.380253536
BF,78,9,PB,2.8,0.4,4,4.7,15.2,95.6,0,23,104,NA,NA,-0.178176934,0.25241024,1.640891369,1.998520763,NA
BF,78,9,TA,2.7,1.7,4.3,1.3,NA,NA,0,NA,NA,NA,NA,-0.22208089,0.339717605,NA,NA,NA
BF,78,9,WS,1.5,2.9,4.7,9,NA,NA,0,NA,NA,NA,NA,-0.372468354,0.792209701,NA,NA,NA
BF,78,10,BS,1.6,1.5,4.3,4.3,7.3,49.2,0,10,55,NA,NA,-0.351313449,0.729622853,1.327334099,1.599751841,NA
BF,78,10,LP,1.4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.66403517,NA,NA,NA,NA
BF,78,10,PB,3.8,1.5,1.5,0.9,NA,NA,0,NA,NA,NA,NA,0.190487655,-0.931672084,NA,NA,NA
BF,78,10,TA,3.3,2,4.8,2.3,4.9,46.2,0,5,42,NA,NA,0.020173939,0.472513517,0.542045487,0.53137153,NA
BF,78,10,WS,1.9,2.5,3,2.3,5,41.1,0,6,41,7.8,44,-0.131405882,0.334383189,1.04682467,1.158178302,1.347638901
BF,78,11,BS,1.6,2.2,4.9,4.8,NA,NA,0,NA,NA,NA,NA,-0.351313449,0.872441455,NA,NA,NA
BF,78,11,LP,2.5,3.5,6.4,8.4,9.5,56.5,0,15,86,23.8,102,-0.033480362,0.988781087,1.501090992,1.990034462,2.404911016
BF,78,11,WS,2.7,3.5,5.7,11.2,9.6,56.9,0,14,70,15.5,78,0.226939568,0.988927307,1.569249674,1.857186744,1.948730474
BF,78,12,BS,1.4,1,2.6,0.9,NA,NA,0,NA,NA,NA,NA,-0.497315135,0.1795352,NA,NA,NA
BF,78,12,LP,2.3,2.9,4.2,6.2,NA,NA,0,NA,NA,NA,NA,-0.124158178,0.530709851,NA,NA,NA
BF,78,12,WS,1.4,1.4,2.6,1.2,NA,NA,0,NA,NA,NA,NA,-0.442825298,0.188453068,NA,NA,NA
BF,78,13,BS,1.3,2.1,3.5,2.1,NA,NA,0,NA,NA,NA,NA,-0.578343937,0.50454659,NA,NA,NA
BF,78,13,LP,2.3,3.1,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.124158178,NA,NA,NA,NA
BF,78,13,WS,1.8,2.6,5.1,4.6,7.2,51.6,0,14,62,14.4,82,-0.186542078,0.875502606,1.362688641,1.8171326,1.924710043
BF,78,14,BS,1.9,1.7,2.2,2,NA,NA,0,NA,NA,9.9,71,-0.163414359,-0.00311981,NA,NA,1.670499253
BF,78,14,LP,2.2,1.9,3,2.4,NA,NA,0,NA,NA,NA,NA,-0.172499638,0.16479502,NA,NA,NA
BF,78,14,WS,1.5,1.5,4.8,2.9,NA,NA,0,NA,NA,NA,NA,-0.372468354,0.813679362,NA,NA,NA
BF,79,1,BS,1.8,3.7,3.5,8.4,14.5,110,1,NA,NA,NA,NA,-0.222530836,0.50454659,2.082792817,NA,NA
BF,79,1,LP,2.1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.223090331,NA,NA,NA,NA
BF,79,1,PB,1.5,1.1,1.3,0.6,8.6,80.6,1,NA,NA,NA,NA,-0.931672084,-1.104427106,1.134928899,NA,NA
BF,79,1,TA,4.4,3.7,4.4,14.1,9.6,64.5,1,NA,NA,NA,NA,0.367471143,0.367471143,1.279737684,NA,NA
BF,79,1,WS,2.6,8.4,4.2,4.2,13.5,83.2,1,NA,NA,NA,NA,0.188453068,0.677507891,1.894502732,NA,NA
BF,79,2,BS,2.3,4.2,6.2,3.9,8.5,88.4,1,NA,NA,NA,NA,0.045483235,1.129731165,1.625464716,NA,NA
BF,79,2,LP,2.3,3.4,10.8,11.4,40.6,158.5,1,NA,NA,NA,NA,-0.124158178,1.557815423,2.924116595,NA,NA
BF,79,2,PB,3.6,1.3,4.2,5.7,17.4,180.9,1,NA,NA,NA,NA,0.125216313,0.311310982,2.007136103,NA,NA
BF,79,2,TA,4.2,2.9,6.2,7,13.1,163.5,1,NA,NA,NA,NA,0.311310982,0.781482875,1.862570655,NA,NA
BF,79,2,WS,3.5,8.5,9,10.1,19.8,100.1,1,NA,NA,NA,NA,0.491581616,1.454716379,2.15620341,NA,NA
BF,79,3,BS,1.8,2.5,4.5,8.1,5.5,47.8,1,NA,NA,NA,NA,-0.222530836,0.779330889,1.103512357,NA,NA
BF,79,3,LP,2.7,3.5,14,10,18.6,118.1,1,NA,NA,NA,NA,0.050215061,1.84003483,2.242505466,NA,NA
BF,79,3,PB,3.5,6,4.6,5.5,24,156.4,1,NA,NA,NA,NA,0.091207706,0.421134455,2.205999312,NA,NA
BF,79,3,TA,3.6,2.2,5.1,4,8.4,90.2,1,NA,NA,NA,NA,0.125216313,0.545701121,1.258458103,NA,NA
BF,79,3,WS,2.2,7.2,4.4,8.12,12.2,88.9,1,NA,NA,NA,NA,0.018096121,0.724947664,1.86249215,NA,NA
BF,79,4,BS,2.2,4.9,3.5,3.2,9.1,67.6,1,NA,NA,NA,NA,-0.00311981,0.50454659,1.592603928,NA,NA
BF,79,4,LP,3.7,7.8,6.2,6.4,43.7,189.9,1,NA,NA,NA,NA,0.392866891,0.954254258,3.017675347,NA,NA
BF,79,4,PB,3.2,3.9,4.7,6.8,6.8,68.2,1,NA,NA,NA,NA,-0.016974399,0.4470973,0.894687766,NA,NA
BF,79,4,TA,4.5,1.7,3.6,1.8,8.5,70.2,1,NA,NA,NA,NA,0.394600953,0.125216313,1.191467881,NA,NA
BF,79,4,WS,3.2,4.8,5.3,7.4,12.1,75.9,1,NA,NA,NA,NA,0.400197716,0.914729412,1.803471544,NA,NA
BF,79,5,BS,2,6.5,2.6,3,5.6,67.3,1,NA,NA,NA,NA,-0.107330862,0.1795352,1.229039575,NA,NA
BF,79,5,LP,3.3,7.4,8.4,7.5,30.2,169.9,1,NA,NA,NA,NA,0.268445201,1.284510032,2.70821064,NA,NA
BF,79,5,PB,3.6,2.7,5.5,8.4,20.2,162.8,1,NA,NA,NA,NA,0.125216313,0.636855782,2.084209631,NA,NA
BF,79,5,TA,4.5,3.5,4.9,2.6,5.8,58.9,1,NA,NA,NA,NA,0.394600953,0.497405651,0.776630725,NA,NA
BF,79,5,WS,1.7,4.5,3,4.9,7.2,66.9,1,NA,NA,NA,NA,-0.244830583,0.334383189,1.466680655,NA,NA
BF,79,6,BS,3.5,9.3,6.3,11.8,12.4,104.8,1,NA,NA,NA,NA,0.50454659,1.147225754,1.954347853,NA,NA
BF,79,6,LP,2.4,4.5,6.1,10.3,19.1,177.2,1,NA,NA,NA,NA,-0.077874436,0.93657088,2.362285305,NA,NA
BF,79,6,PB,5.3,4.6,5.7,11.1,18.7,142.2,1,NA,NA,NA,NA,0.592138606,0.679975571,1.96609175,NA,NA
BF,79,6,TA,5.1,10.8,NA,16.6,10.4,123.7,1,NA,NA,NA,NA,0.545701121,NA,1.558143374,NA,NA
BF,79,6,WS,2.2,7.1,5.7,10.1,9.5,82.9,1,NA,NA,NA,NA,0.018096121,0.988927307,1.702819042,NA,NA
BF,79,7,BS,2,5,4,3.5,5.4,46.6,1,NA,NA,NA,NA,-0.107330862,0.650548275,1.081254762,NA,NA
BF,79,7,LP,1.8,3.2,9,8.5,41.1,172.9,1,NA,NA,NA,NA,-0.390729778,1.359540041,2.951320669,NA,NA
BF,79,7,PB,3.5,2.9,5.5,7.1,10.5,91.3,1,NA,NA,NA,NA,0.091207706,0.636855782,1.335843742,NA,NA
BF,79,7,TA,2.1,1.5,2.5,0.8,3.7,34.7,1,NA,NA,NA,NA,-0.525474138,-0.31499024,0.188144895,NA,NA
BF,79,7,WS,3.5,0.3,3.2,3.2,4.4,35.1,1,NA,NA,NA,NA,0.491581616,0.400197716,0.896605974,NA,NA
BF,79,8,BS,1.5,2.5,4,2.6,2.4,40.6,0,5,44,8.7,67,-0.421879124,0.650548275,0.416488295,1.00383369,1.556302107
BF,79,8,LP,2.1,2,10,9.5,27.6,143.2,0,42,200,NA,NA,-0.223090331,1.47412,2.599962801,2.997517974,NA
BF,79,8,PB,3.3,2.4,5.5,4.3,9.4,82.1,0,10,105,NA,NA,0.020173939,0.636855782,1.210163716,1.351119447,NA
BF,79,8,TA,3.6,1.3,4.3,0.9,5,49.9,0,6,45,NA,NA,0.125216313,0.339717605,0.585096019,0.72466689,NA
BF,79,8,WS,1.6,0,3.4,0.6,6.8,55.2,0,11,67,NA,NA,-0.306653828,0.46202096,1.356251759,1.706567917,NA
BF,79,9,BS,1.7,2.7,2.5,2.1,4,40.8,0,5,47,18.8,137,-0.285027187,0.136651725,0.808406343,1.025665448,2.334315363
BF,79,9,LP,2.1,2.2,10,8.4,34.9,171.9,0,48,254,NA,NA,-0.223090331,1.47412,2.823127989,3.146727955,NA
BF,79,9,PB,3.3,2.8,2.8,2.7,7.3,141.1,0,17,194,NA,NA,0.020173939,-0.178176934,1.212099414,2.016806354,NA
BF,79,9,TA,2.9,5.6,3.2,1.1,NA,NA,0,NA,NA,NA,NA,-0.135813789,-0.016974399,NA,NA,NA
BF,79,9,WS,2.2,3.3,3,2.3,5,49.5,0,7,57,NA,NA,0.018096121,0.334383189,1.128478734,1.386159129,NA
BF,79,10,BS,2,2.3,4.5,3.5,6.2,58.5,0,11,63,16.2,131,-0.107330862,0.779330889,1.259657301,1.712679565,2.214087363
BF,79,10,LP,3.2,5.3,14,20,47,202,0,64,270,NA,NA,0.234980906,1.84003483,3.085940482,3.375264021,NA
BF,79,10,PB,3.1,2.2,3.2,4.3,6,72,0,7,90,NA,NA,-0.055302245,-0.016974399,0.818796005,1.01660866,NA
BF,79,10,TA,3,2.5,3.2,1.1,4.1,50.9,0,5,50,NA,NA,-0.094886963,-0.016974399,0.40429416,0.585720073,NA
BF,79,10,WS,1.9,3.2,3,4.8,9.6,51.5,0,11,67,NA,NA,-0.131405882,0.334383189,1.532355744,1.706567917,NA
BF,79,11,BS,2.5,7,4.9,4.3,5.6,42.3,0,7,47,NA,NA,0.136651725,0.872441455,1.077205441,1.280967135,NA
BF,79,11,LP,3.9,5.5,6.5,4.3,17.6,91.6,0,22,123,29.3,176,0.450117151,1.005641949,2.135618501,2.38579852,2.692475832
BF,79,11,WS,4.1,7.7,5,3.1,8.1,71.7,0,9,76,13.1,106,0.652933902,0.855308457,1.560085272,1.640764002,1.959848208
BF,79,12,BS,2.8,5.8,2.3,2.8,5.8,44.9,0,6,43,NA,NA,0.260564003,0.045483235,1.123392101,1.135139155,NA
BF,79,12,LP,3.4,7.1,11,9.5,36.1,176.4,0,51,240,71.9,361,0.300910412,1.577770181,2.854806252,3.181714296,3.513320671
BF,79,12,WS,2.3,2.8,3.5,3.9,9.5,66.1,0,11,88,17,140,0.063426749,0.491581616,1.618775537,1.803515308,2.18042305
BF,79,13,BS,2.4,6.5,4.2,9.7,10,82.4,0,13,97,NA,NA,0.092017426,0.703894878,1.723595055,1.965881634,NA
BF,79,13,LP,3.5,6,6.5,13.5,33.5,212.5,0,45,290,77.8,425,0.332434468,1.005641949,2.836624467,3.124183896,3.599155951
BF,79,13,WS,1.9,4.5,3.9,11.2,9.6,95.4,0,11,119,16.2,172,-0.131405882,0.601934714,1.760459072,1.910825244,2.221727608
BF,79,14,BS,2.5,8,5.5,2.4,10.4,85.6,0,13,100,12.3,101,0.136651725,0.998741914,1.764190093,1.974928732,1.937392147
BF,79,14,LP,3.8,7.1,10.2,15,33.9,175.3,0,52,245,101.8,396,0.421868711,1.495655432,2.804718474,3.200386265,3.784248539
BF,79,14,WS,3,6.9,6.5,2.8,15.9,114.1,0,21,130,29.4,167,0.334383189,1.122859982,2.083116297,2.261961452,2.491298784
BF,81,1,BS,1.7,2.2,4.6,3.2,4.7,41.5,1,NA,NA,NA,NA,-0.285027187,0.803362372,0.937249371,NA,NA
BF,81,1,LP,2.2,4,6.9,3.9,24.3,151,1,NA,NA,NA,NA,-0.172499638,1.070586843,2.512055197,NA,NA
BF,81,1,PB,3.7,3.4,5.7,4.6,10.9,146.5,1,NA,NA,NA,NA,0.15829306,0.679975571,1.546500234,NA,NA
BF,81,1,TA,3.6,2.3,4,4.1,7.5,77,1,NA,NA,NA,NA,0.125216313,0.25241024,1.102355383,NA,NA
BF,81,1,WS,1.5,2,3.7,1.5,3.2,26,1,NA,NA,NA,NA,-0.372468354,0.54825015,0.549045389,NA,NA
BF,81,2,BS,1.2,3.8,3.9,2.5,5.4,30.5,1,NA,NA,NA,NA,-0.665861711,0.622866076,0.942114447,NA,NA
BF,81,2,LP,2.5,4.3,7.2,4.5,29.2,163,1,NA,NA,NA,NA,-0.033480362,1.116870584,2.672877676,NA,NA
BF,81,2,PB,3.2,1,4.4,2.4,10.8,105.7,1,NA,NA,NA,NA,-0.016974399,0.367471143,1.41386478,NA,NA
BF,81,2,TA,3.5,5.2,6.1,1.7,7.4,77.1,1,NA,NA,NA,NA,0.091207706,0.761852756,1.090112342,NA,NA
BF,81,2,WS,3,3.9,4.9,2.2,8.6,48.6,1,NA,NA,NA,NA,0.334383189,0.834706317,1.445063434,NA,NA
BF,81,3,BS,1.7,2.7,2.6,1.6,5,38.5,1,NA,NA,NA,NA,-0.285027187,0.1795352,0.959635467,NA,NA
BF,81,3,LP,1.7,2.9,7.8,3.9,24,130.6,1,NA,NA,NA,NA,-0.452889769,1.203917332,2.468772436,NA,NA
BF,81,3,PB,3,0.4,5.7,2.1,9.8,75,1,NA,NA,NA,NA,-0.094886963,0.679975571,1.207969838,NA,NA
BF,81,3,TA,2.3,3.2,4.1,3.2,5.5,66.6,1,NA,NA,NA,NA,-0.415650665,0.282219798,0.764887308,NA,NA
BF,81,3,WS,1.5,1.9,5.2,2.7,4.1,29.5,1,NA,NA,NA,NA,-0.372468354,0.895304611,0.771929161,NA,NA
BF,81,4,BS,2,0,3.9,3.3,2.1,23,1,NA,NA,NA,NA,-0.107330862,0.622866076,0.10885228,NA,NA
BF,81,4,LP,0.8,5.6,8.6,15.1,37.7,211,1,NA,NA,NA,NA,-1.272619456,1.310099537,2.925586172,NA,NA
BF,81,4,PB,2.9,0.3,4.3,1.2,4.9,71.4,1,NA,NA,NA,NA,-0.135813789,0.339717605,0.661673418,NA,NA
BF,81,4,TA,3.4,10.7,5.5,2.8,7.5,78,1,NA,NA,NA,NA,0.056213205,0.636855782,1.106377566,NA,NA
BF,81,4,WS,2,2.6,5.5,2.3,5.1,42.9,0,NA,NA,NA,NA,-0.079098457,0.952503035,1.077761147,NA,NA
BF,81,5,BS,1.8,4.1,4.8,4.3,7.2,56,1,NA,NA,NA,NA,-0.222530836,0.849896564,1.358062355,NA,NA
BF,81,5,LP,2.3,6.7,10.5,9,28.2,186.9,1,NA,NA,NA,NA,-0.124158178,1.527179488,2.676181166,NA,NA
BF,81,5,PB,4.3,5.1,5.6,9.3,20.1,185.1,1,NA,NA,NA,NA,0.339717605,0.658608186,2.13378879,NA,NA
BF,81,5,TA,3.9,4.6,6.1,10,10.5,131.5,1,NA,NA,NA,NA,0.221845931,0.761852756,1.586220627,NA,NA
BF,81,5,WS,2.5,7.5,5.5,5.9,6.2,48,1,NA,NA,NA,NA,0.148456914,0.952503035,1.244018522,NA,NA
BF,81,6,BS,2.1,13.7,5.9,3.3,10.7,95.2,1,NA,NA,NA,NA,-0.053984259,1.075502442,1.81746931,NA,NA
BF,81,6,LP,2.6,4.3,10.5,10,29.7,178,1,NA,NA,NA,NA,0.009172311,1.527179488,2.705476922,NA,NA
BF,81,6,PB,4.8,7.1,7,9.1,25.6,251,1,NA,NA,NA,NA,0.472513517,0.927992826,2.461492466,NA,NA
BF,81,6,TA,3.5,6.5,4.5,5.2,9,107,1,NA,NA,NA,NA,0.091207706,0.394600953,1.376706128,NA,NA
BF,81,6,WS,1.8,2.9,5.1,4.7,7.6,70,1,NA,NA,NA,NA,-0.186542078,0.875502606,1.515096283,NA,NA
BF,81,7,BS,2.6,5.1,4.1,5.5,5.5,49,1,NA,NA,NA,NA,0.1795352,0.677546893,1.111635246,NA,NA
BF,81,7,LP,2.6,2.5,6.2,7.6,25.9,164,1,NA,NA,NA,NA,0.009172311,0.954254258,2.580779512,NA,NA
BF,81,7,PB,3.4,6.1,4.4,5.1,11.6,127,1,NA,NA,NA,NA,0.056213205,0.367471143,1.540940408,NA,NA
BF,81,7,TA,5,0.3,7,1.4,9.4,95.2,1,NA,NA,NA,NA,0.52179488,0.927992826,1.381255667,NA,NA
BF,81,7,WS,1.5,3.3,2.8,2.9,4.3,45.5,1,NA,NA,NA,NA,-0.372468354,0.264026245,1.00014426,NA,NA
BF,81,8,BS,1.5,3.5,3.5,6.3,3.1,33.5,0,4,37,6.8,68,-0.421879124,0.50454659,0.545120563,0.77527128,1.377191017
BF,81,8,LP,2.9,3.5,8.3,11.8,28.2,170.1,0,43,220,NA,NA,0.127926955,1.271485879,2.655207413,3.034721158,NA
BF,81,8,PB,4.7,2.4,3.4,2.6,4.7,39.2,0,6,58,NA,NA,0.4470973,0.056213205,0.426855468,0.742702425,NA
BF,81,8,TA,3.1,3,3.8,4.1,NA,NA,0,6.9,65,NA,NA,-0.055302245,0.190487655,NA,0.970980384,NA
BF,81,8,WS,3,10.5,7.4,19.4,11.4,74,0,16,92,NA,NA,0.334383189,1.255101693,1.761693819,2.018293617,NA
BF,81,9,BS,2.7,4.2,2.2,3.5,5.9,45,0,7,56,13.1,109,0.22080004,-0.00311981,1.137113726,1.336862898,2.00611063
BF,81,9,LP,2.7,3.8,5.1,5.5,16.3,88.2,0,27,134,NA,NA,0.050215061,0.741855251,2.063968082,2.567741632,NA
BF,81,9,PB,4.5,5.5,6.1,7.2,8.7,63,0,8,84,NA,NA,0.394600953,0.761852756,1.052149788,1.094582347,NA
BF,81,9,TA,4.5,17.9,6.9,8.9,9.4,108,0,9,132,NA,NA,0.394600953,0.910622371,1.420578898,1.44215786,NA
BF,81,9,WS,2,2.9,4.2,4.4,5.7,47.8,0,8,56,NA,NA,-0.079098457,0.677507891,1.191799388,1.456947378,NA
BF,81,10,BS,2.6,5.9,NA,8.9,9,63,0,10,80,12.2,85,0.1795352,NA,1.562508979,1.714539677,1.87980331
BF,81,10,LP,2.7,4.1,8.3,9.8,31.6,157.6,0,38,227,NA,NA,0.050215061,1.271485879,2.727151856,2.946789163,NA
BF,81,10,PB,3.9,0.6,7.2,6.6,7.2,71.6,0,8,91,NA,NA,0.221845931,0.962001434,0.955660749,1.123997583,NA
BF,81,10,TA,3.5,4,5.7,3,6.8,63.2,0,7,100,NA,NA,0.091207706,0.679975571,0.948471045,1.118819355,NA
BF,81,10,WS,1.5,1.5,3.5,1.4,4.2,27.8,0,5,30,NA,NA,-0.372468354,0.491581616,0.76047083,0.908596302,NA
BF,81,11,BS,1.3,3.8,2.9,3.4,6.6,48,0,9,62,12.4,78,-0.578343937,0.298932447,1.243082075,1.557547318,1.866127311
BF,81,11,LP,3.1,8.5,9.6,13,30.9,167,0,46,250,76.2,409,0.200454077,1.429725927,2.722272359,3.111415051,3.577459987
BF,81,11,WS,1.7,3.5,3.7,4.5,6.5,48,0,17,52,11.7,89,-0.244830583,0.54825015,1.272366805,1.873914933,1.840510738
BF,81,12,BS,0.9,1,2,0.8,3.2,30.3,0,5,34,5.5,34,-0.980409973,-0.107330862,0.534768257,0.918493544,0.991908282
BF,81,12,LP,3.4,1.5,4.9,11.4,11.2,57,0,19,103,29.1,205,0.300910412,0.698349298,1.640967234,2.226152533,2.720877208
BF,81,12,WS,2.1,2.4,5.8,11,11.2,73.5,0,18,91,22.5,174,-0.029343652,1.006662906,1.749488962,2.077523335,2.377637997
BF,81,13,BS,1.4,2.9,3.5,5.8,9.3,51,0,9,66,3.4,30,-0.497315135,0.50454659,1.521767,1.576934708,0.578284076
BF,81,13,LP,2,4,5.9,7.1,20,124,0,34,168,58.8,269,-0.276149819,0.900317397,2.312040256,2.797949335,3.310766575
BF,81,13,WS,2.3,2.5,3.8,2.5,6.5,42.8,0,7,51,11.2,82,0.063426749,0.575445661,1.225206155,1.341285171,1.788192848
BF,81,14,BS,1.8,3.3,3.3,4.1,6.2,55.5,0,9,61,NA,NA,-0.222530836,0.440211065,1.242635104,1.552504975,NA
BF,81,14,LP,3,9.6,9.7,12.3,29.1,164,0,41,200,57.9,194,0.16479502,1.440995497,2.671555304,2.978991663,3.238708704
BF,81,14,WS,2.8,4.9,4.4,1.9,8.4,53.5,0,11,52,12.4,78,0.264026245,0.724947664,1.467877667,1.616446028,1.826334205
BF,84,1,BS,1.4,2.8,4,4,5.2,42.9,1,NA,NA,NA,NA,-0.497315135,0.650548275,1.025340009,NA,NA
BF,84,1,LP,2.5,4.1,7.6,11.2,19.6,105.4,1,NA,NA,NA,NA,-0.033480362,1.175668892,2.256707361,NA,NA
BF,84,1,PB,3.4,2.4,6,5.1,9.7,81.6,1,NA,NA,NA,NA,0.056213205,0.741898157,1.232009054,NA,NA
BF,84,1,TA,2.6,3.1,4.6,3.3,8.7,65.6,1,NA,NA,NA,NA,-0.267641986,0.421134455,1.192255516,NA,NA
BF,84,1,WS,1.4,1.9,5.7,3.9,6.4,33.9,1,NA,NA,NA,NA,-0.442825298,0.988927307,1.119450606,NA,NA
BF,84,2,BS,0.8,1,3.3,5.4,2.4,22.1,1,NA,NA,NA,NA,-1.109192587,0.440211065,0.199309546,NA,NA
BF,84,2,LP,1.7,2.2,2.9,3.6,4.6,32.9,1,NA,NA,NA,NA,-0.452889769,0.127926955,0.723498613,NA,NA
BF,84,2,PB,1.2,0.5,3.5,1.1,1.8,19.5,1,NA,NA,NA,NA,-1.201056723,0.091207706,-0.472875406,NA,NA
BF,84,2,TA,3.2,1,4.5,0,5.7,68.6,1,NA,NA,NA,NA,-0.016974399,0.394600953,0.807765045,NA,NA
BF,84,2,WS,1.9,0.9,3.3,2.8,NA,NA,0,NA,NA,NA,NA,-0.131405882,0.431577767,NA,NA,NA
BF,84,3,BS,1.5,1.5,2.8,1.4,NA,NA,0,NA,NA,NA,NA,-0.421879124,0.260564003,NA,NA,NA
BF,84,3,LP,2.3,1.4,4.6,1.5,NA,NA,0,NA,NA,NA,NA,-0.124158178,0.629642004,NA,NA,NA
BF,84,3,PB,3.3,0.9,4.4,3.6,NA,NA,0,NA,NA,NA,NA,0.020173939,0.367471143,NA,NA,NA
BF,84,3,TA,3.8,3,4.7,2.5,NA,NA,0,NA,NA,NA,NA,0.190487655,0.4470973,NA,NA,NA
BF,84,3,WS,1.3,1.2,3.6,1.9,6.3,29.9,1,NA,NA,NA,NA,-0.518398475,0.520309465,1.057365942,NA,NA
BF,84,4,BS,1.4,1.5,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.497315135,NA,NA,NA,NA
BF,84,4,LP,2.7,3,4.2,4.6,NA,NA,0,NA,NA,NA,NA,0.050215061,0.530709851,NA,NA,NA
BF,84,4,PB,4.1,1,4.4,1.4,5.9,32.9,1,NA,NA,NA,NA,0.282219798,0.367471143,0.53108333,NA,NA
BF,84,4,TA,4,1.5,5.3,9.2,NA,NA,0,NA,NA,NA,NA,0.25241024,0.592138606,NA,NA,NA
BF,84,4,WS,2.1,1.4,2.7,1.5,2.7,20.2,1,NA,NA,NA,NA,-0.029343652,0.226939568,0.308783805,NA,NA
BF,84,5,BS,1.1,0.5,1.7,2,NA,NA,0,NA,NA,NA,NA,-0.760998948,-0.285027187,NA,NA,NA
BF,84,5,LP,1.4,2.4,2.8,2.4,NA,NA,0,NA,NA,NA,NA,-0.66403517,0.089765012,NA,NA,NA
BF,84,5,PB,2.7,0.2,2.8,0.4,NA,NA,0,NA,NA,NA,NA,-0.22208089,-0.178176934,NA,NA,NA
BF,84,5,TA,2.7,0.8,3.6,1.8,NA,NA,0,NA,NA,NA,NA,-0.22208089,0.125216313,NA,NA,NA
BF,84,5,WS,1.5,1.4,2.9,1.9,NA,NA,0,NA,NA,NA,NA,-0.372468354,0.299811363,NA,NA,NA
BF,84,6,BS,1.1,0.8,3.3,1.2,5.7,40.6,1,NA,NA,NA,NA,-0.760998948,0.440211065,1.07731547,NA,NA
BF,84,6,LP,2.6,2.2,3.8,1.2,8,45.5,1,NA,NA,NA,NA,0.009172311,0.421868711,1.295028151,NA,NA
BF,84,6,PB,2.2,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.469313977,NA,NA,NA,NA
BF,84,6,TA,3.5,0.7,5.6,4.6,3.8,33.1,1,NA,NA,NA,NA,0.091207706,0.658608186,0.19855764,NA,NA
BF,84,6,WS,1.6,0.8,3,0.9,2.8,27.1,1,NA,NA,NA,NA,-0.306653828,0.334383189,0.481004853,NA,NA
BF,84,7,BS,1.1,1.1,2.4,0.9,NA,NA,0,NA,NA,NA,NA,-0.760998948,0.092017426,NA,NA,NA
BF,84,7,LP,1.8,1.9,4.8,2.9,13,71.5,1,NA,NA,NA,NA,-0.390729778,0.675925745,1.825052298,NA,NA
BF,84,7,PB,3.4,0.7,4.5,2,15.3,94.2,1,NA,NA,NA,NA,0.056213205,0.394600953,1.640047669,NA,NA
BF,84,7,TA,3.3,1.4,4.4,0,NA,NA,0,NA,NA,NA,NA,0.020173939,0.367471143,NA,NA,NA
BF,84,7,WS,1.5,1.4,2.7,1.3,4.3,42.9,1,NA,NA,NA,NA,-0.372468354,0.226939568,0.973368479,NA,NA
